2000
1fef
1fbf
1f6e
1efe
1e6f
1dc0
1cf4
1c0a
1b04
19e3
18a8
1753
15e7
1465
12cf
1125
0f6a
0d9f
0bc7
09e3
07f5
05ff
0402
0202
0000
fdfe
fbfe
fa01
f80b
f61d
f439
f261
f096
eedb
ed31
eb9b
ea19
e8ad
e758
e61d
e4fc
e3f6
e30c
e240
e191
e102
e092
e041
e011
e000
e011
e041
e092
e102
e191
e240
e30c
e3f6
e4fc
e61d
e758
e8ad
ea19
eb9b
ed31
eedb
f096
f261
f439
f61d
f80b
fa01
fbfe
fdfe
0000
0202
0402
05ff
07f5
09e3
0bc7
0d9f
0f6a
1125
12cf
1465
15e7
1753
18a8
19e3
1b04
1c0a
1cf4
1dc0
1e6f
1efe
1f6e
1fbf
1fef
2000
